timestamp,voltage
599.030489999999,11.9543552
600.030498,11.9539585
601.031798,11.9543047
602.03051,11.9568014
603.030514,11.9570055
604.031814,11.9574394
605.030526,11.9573698
606.030534,11.9582682
607.031833999999,11.9559889
608.030546,11.9579201
609.030554,11.9575863
610.031849999999,11.95751
611.030562,11.9576778
612.030565999999,11.9571152
613.03187,11.955616
614.030578,11.9544334
615.03059,11.9559603
616.031942,11.9557238
617.030597999999,11.953331
618.030606,11.9529848
619.031945999999,11.9533796
620.030613999999,11.9539957
621.030638,11.9536171
622.031974,11.9534979
623.030633999999,11.953867
624.030638,11.9534941
625.031982,11.9531403
626.030650000001,11.9520807
627.030661999999,11.9527617
628.031998,11.9519625
629.03067,11.951685
630.030674,11.9526262
631.032018,11.9532795
632.030686,11.9539003
633.030709999999,11.954731
634.03203,11.9552794
635.030706,11.9524269
636.030709999999,11.9528494
637.032062,11.9530096
638.030722,11.9534025
639.03073,11.951848
640.03203,11.9539862
641.030737999999,11.9545717
642.030746,11.9587421
643.032062,11.9561987
644.030758000001,11.9549866
645.030778,11.95504
646.032066,11.953886
647.030778,11.9539948
648.030782,11.9528933
649.032082,11.9530516
650.030794,11.9503107
651.030801999999,11.9496346
652.032101999999,11.9494734
653.03081,11.9488382
654.030817999999,11.9501629
655.032122000001,11.9514217
656.03083,11.9521351
657.030837999999,11.9482346
658.032137999999,11.9491072
659.030849999999,11.9470453
660.030854000001,11.9470139
661.032154,11.9462614
662.030865999999,11.9460278
663.030869999999,11.9460468
664.032198000001,11.9475107
665.030881999999,11.9474564
666.03089,11.9478865
667.03219,11.9482946
668.030902,11.9474783
669.030906,11.946702
670.032218,11.946929
671.030918,11.9449759
672.030925999999,11.9455299
673.032225999999,11.9467793
674.030938,11.9470024
675.030941999999,11.94625
676.032326,11.9467402
677.030954,11.9462423
678.030962000001,11.9445648
679.032262000001,11.9434528
680.030973999999,11.9436007
681.030977999999,11.9427776
682.032326,11.9424772
683.030989999999,11.9419518
684.030998,11.9421749
685.032298,11.941905
686.031009999999,11.9402027
687.031014,11.9393082
688.032397999999,11.9411097
689.031026000001,11.9404116
690.03103,11.9392662
691.032346,11.940587
692.031041999999,11.9416018
693.03105,11.944252
694.032709999999,11.9448423
695.031062,11.946126
696.031069999999,11.9471045
697.032365999999,11.9470701
698.031082,11.9463148
699.031085999999,11.9448738
700.032782,11.9466372
701.031097999999,11.9451799
702.031102000001,11.9447603
703.032445999999,11.9448433
704.031113999999,11.9441986
705.031122,11.9404545
706.032461999999,11.9402704
707.031134000001,11.9425049
708.031138,11.9405317
709.032481999999,11.9403439
710.031149999999,11.9392014
711.031158,11.9393215
712.032670000001,11.9391947
713.03117,11.9395561
714.031174,11.938694
715.032513999999,11.9359474
716.031186,11.9357481
717.031193999999,11.9360409
718.032546,11.9375238
719.031206,11.9384508
720.031209999999,11.9386082
721.03255,11.9389982
722.031222,11.9393692
723.031225999999,11.9394808
724.032857999999,11.9400682
725.031241999999,11.9391813
726.031245999999,11.9385796
727.032585999999,11.937767
728.031257999999,11.9379587
729.031266,11.9371767
730.032606000001,11.9366751
731.031278,11.9366798
732.031282,11.936203
733.032621999999,11.9376774
734.031294,11.9390783
735.031298,11.9384813
736.032642,11.9379139
737.031314,11.9385796
738.031317999999,11.9365616
739.032670000001,11.9360905
740.03133,11.9363661
741.031338000001,11.9349413
742.032674,11.9350328
743.031346,11.9360838
744.031353999999,11.9351549
745.032706,11.9354773
746.031365999999,11.9357834
747.031370000001,11.9351101
748.032714000001,11.933507
749.031381999999,11.9351158
750.03139,11.9351988
751.032729999999,11.9352779
752.031402000001,11.9358349
753.031406,11.9363642
754.03275,11.9346981
755.031417999999,11.9352837
756.031426,11.9355993
757.032766,11.9356585
758.031438,11.9357147
759.031442,11.9367313
760.032793999999,11.9352884
761.03147,11.9377728
762.031461999999,11.9365187
763.032802,11.936532
764.031473999999,11.9367857
765.031478000001,11.9343758
766.032834,11.9325686
767.031493999999,11.9327793
768.031498,11.9322567
769.032837999999,11.9317598
770.031510000001,11.9327335
771.031514,11.9324541
772.032853999999,11.9326706
773.03153,11.9335985
774.03153,11.9342394
775.032874,11.9329205
776.031546,11.9323902
777.03155,11.9340553
778.03289,11.9334688
779.031569999999,11.9331522
780.031569999999,11.9318876
781.032906,11.9321318
782.031578,11.9338102
783.031585999999,11.933959
784.032926,11.9333773
785.031598,11.935957
786.031601999999,11.9369621
787.032958,11.9345436
788.031614,11.936101
789.031622,11.9361353
790.032961999999,11.9371309
791.031633999999,11.9375954
792.031642,11.9365902
793.03299,11.9361181
794.031650000001,11.9380789
795.031658,11.9387369
796.032997999999,11.9376755
797.03167,11.9364262
798.031674,11.9374075
799.033014000001,11.937376
800.031686,11.9373465
801.031693999999,11.9358721
802.033034,11.9342308
803.031706,11.933876
804.031709999999,11.9330568
805.03305,11.9308338
806.031722,11.9301672
807.031729999999,11.9304981
808.033082,11.9312944
809.031741999999,11.9301233
810.031746000001,11.9299746
811.033085999999,11.9298325
812.031757999999,11.9301796
813.031766,11.9317141
814.033117999999,11.9322081
815.031773999999,11.9324369
816.031793999999,11.9321718
817.033122000001,11.9324026
818.031793999999,11.9318981
819.031802,11.9314194
820.033142,11.932169
821.031814,11.9338455
822.031817999999,11.9354382
823.033158,11.9330959
824.03183,11.9337616
825.031833999999,11.933671
826.033178,11.9314165
827.031846,11.93048
828.031854000001,11.9303131
829.033194,11.9299135
830.031865999999,11.9304981
831.031869999999,11.930089
832.033402000001,11.9301825
833.031881999999,11.9288254
834.031906,11.9297047
835.033201999999,11.9302998
836.031901999999,11.9315872
837.031906,11.9328108
838.03321,11.9325275
839.031918000001,11.93009
840.031930000001,11.9299421
841.033226,11.9307661
842.031938,11.9296207
843.031942,11.9299784
844.033242,11.9308004
845.031954,11.9306173
846.031962000001,11.9309254
847.033265999999,11.9314594
848.031974,11.9322071
849.031977999999,11.9319534
850.033277999999,11.932436
851.031989999999,11.9326534
852.032014,11.9318962
853.033297999998,11.9318991
854.032005999999,11.9306974
855.032014,11.9300375
856.033326000001,11.9308567
857.032026000001,11.9316349
858.03205,11.930687
859.033334,11.9290638
860.032046,11.9275217
861.03205,11.9272614
862.033362,11.9246044
863.032061999998,11.9232855
864.032069999999,11.9232368
865.033370000001,11.923914
866.032078,11.9238338
867.032085999999,11.9227943
868.033385999999,11.9237347
869.032098,11.9239054
870.032105999999,11.9247904
871.033405999999,11.9234619
872.032114,11.9231634
873.032122000001,11.926013
874.033422,11.9284792
875.032134000001,11.9281712
876.032137999999,11.9293242
877.033469999998,11.9289742
878.032149999999,11.9293642
879.032158,11.9292526
880.033458,11.9286652
881.032169999999,11.9300346
882.032174,11.9294081
883.033837999999,11.9292946
884.032186,11.9284639
885.032193999999,11.9264698
886.033534,11.9269848
887.032206,11.9279566
888.032209999999,11.9279156
889.033921999999,11.9278765
890.032222,11.9266348
891.032230000001,11.9266605
892.03357,11.927166
893.032241999999,11.9252367
894.032245999999,11.9224405
895.033746000001,11.9238806
896.032257999999,11.9247665
897.032262000001,11.92344
898.033606000001,11.923625
899.032274000001,11.9247646
900.032282,11.9244013
