timestamp,servo1Angle,servo2Angle,targetAngle,velocityAngle,targetX,targetY,error,pidOutput
263.030498,0.1175,-0,1.86430895,1.89828181,-141.577881,468.425171,-0.0339728594,14.1080866
263.130502,0.1175,-0,1.86455119,1.90490007,-141.577148,468.013428,-0.0403488874,14.1469316
263.230502,0.1175,-0,1.86455309,1.90429211,-141.577148,468.01001,-0.0397390127,14.1457138
263.330502,0.123333335,-0,1.86424756,2.01399136,-141.150879,467.115845,-0.149743795,14.7845736
263.430501999999,0.125,-0,1.8637042,2.05770397,-140.724976,466.622009,-0.193999767,15.0492582
263.530502,0.127499998,-0,1.86393559,2.09712124,-140.718262,466.209534,-0.233185649,15.287138
263.630502,0.129166663,-0,1.86334622,2.13374186,-140.294556,465.797852,-0.270395637,15.5158281
263.730502,0.132499993,-0,1.86357594,2.19151521,-140.287964,465.388794,-0.327939272,15.8643179
263.830506,0.132499993,-0,1.86357737,2.1914885,-140.28772,465.385559,-0.327911139,15.8829451
263.930506,0.132499993,-0,1.86357737,2.19113135,-140.28772,465.385559,-0.327553988,15.8996658
264.030505999999,0.13666667,-0,1.86267996,2.26911545,-139.440552,464.082031,-0.40643549,16.3749104
264.130506,0.137500003,-0,1.86207843,2.28276229,-139.010498,463.662598,-0.420683861,16.4806519
264.230506,0.137500003,-0,1.86207342,2.28239822,-139.006958,463.659119,-0.420324802,16.5026779
264.330506,0.137500003,-0,1.8620733,2.28172922,-139.006836,463.659058,-0.419655919,16.5228901
264.43051,0.137500003,-0,1.86043954,2.27893853,-137.744263,462.191345,-0.418498993,16.5402393
264.530514,0.139166668,-0,1.86066592,2.30464983,-137.733887,461.774475,-0.443983912,16.7116947
264.63051,0.140833333,-0,1.86007011,2.3260088,-137.312378,461.364868,-0.465938687,16.8641834
264.730509999999,0.140833333,-0,1.86035514,2.31994271,-137.308716,460.872009,-0.459587574,16.8541279
264.83051,0.141666666,-0,1.85975945,2.34136963,-136.888184,460.462708,-0.481610179,17.0079002
264.93051,0.143333331,-0,1.8591516,2.36580634,-136.461792,460.052002,-0.506654739,17.1804237
265.03051,0.145833328,-0,1.85854387,2.40785313,-136.036987,459.644348,-0.549309254,17.4562912
265.130514,0.146666661,-0,1.8578831,2.43395472,-135.609375,459.314636,-0.57607162,17.6426353
265.230509999999,0.147499993,-0,1.85811532,2.44025922,-135.603882,458.903625,-0.582143903,17.7107811
265.330513999999,0.148333326,-0,1.8575114,2.45482755,-135.181519,458.492798,-0.597316146,17.831934
265.430514,0.150833338,-0,1.85605419,2.49370527,-134.335938,458.084778,-0.637651086,18.0995712
265.530514,0.154166669,-0,1.85542512,2.55803514,-133.903564,457.676392,-0.702610016,18.5120163
265.630514,0.155000001,-0,1.8554194,2.55924773,-133.89978,457.673218,-0.703828335,18.5593243
265.730514,0.155000001,-0,1.8554194,2.55852222,-133.89978,457.673218,-0.703102827,18.5954514
265.830518,0.163333327,-0,1.8533386,2.72554278,-132.633423,456.869995,-0.872204185,19.6143055
265.930517999999,0.164166674,-0,1.85332096,2.72657299,-132.622925,456.864014,-0.873252034,19.6703415
266.030518,0.164166674,-0,1.85332072,2.72715044,-132.622803,456.863953,-0.873829722,19.7237186
266.130518,0.169166669,-0,1.85033214,2.80840302,-130.934326,456.134766,-0.958070874,20.2612782
266.230518,0.170000002,-0,1.84869158,2.81312585,-130.076416,455.965393,-0.964434266,20.3529949
266.330518,0.170833334,-0,1.8471117,2.83477139,-129.228638,455.721619,-0.987659693,20.5426559
266.430517999999,0.172499999,-0,1.84634197,2.85054302,-128.803711,455.558838,-1.00420105,20.6949673
266.530521999999,0.174999997,-0,1.84471881,2.89619589,-127.960449,455.398376,-1.05147707,21.0260849
266.630521999999,0.177499995,-0,1.84308517,2.93816781,-127.113159,455.237427,-1.09508264,21.3386688
266.730522,0.178333327,-0,1.84307182,2.93917751,-127.106323,455.236328,-1.09610569,21.4073334
266.830522,0.17916666,-0,1.84307182,2.93838358,-127.106323,455.236328,-1.09531176,21.4655399
266.930522,0.185833335,-0,1.83972371,3.06675458,-125.422485,455.082703,-1.22703087,22.2905388
267.030521999999,0.1875,-0,1.83801854,3.08140421,-124.565674,455.001221,-1.24338567,22.4554863
267.130521999999,0.1875,-0,1.83800447,3.08206654,-124.558594,455.00061,-1.24406207,22.5306416
267.230525999999,0.188333333,-0,1.83800447,3.08258963,-124.558594,455.00061,-1.24458516,22.6049461
267.330522,0.19083333,-0,1.8345449,3.11867023,-122.868774,455.003113,-1.28412533,22.9050694
267.430526,0.191666663,-0,1.83451581,3.11844563,-122.854614,455.003235,-1.28392982,22.9775162
267.530526,0.193333328,-0,1.83194196,3.1335566,-121.599365,455.004456,-1.30161464,23.1534176
267.630526,0.193333328,-0,1.8302002,3.13523674,-120.75061,455.004517,-1.30503654,23.247797
267.730525999999,0.19583334,-0,1.82932329,-3.1235168,-120.324097,455.006226,-1.33034539,23.4690285
267.830529999999,0.196666673,-0,1.82754695,-3.11135173,-119.481323,455.088623,-1.34428716,23.6259327
267.93053,0.197500005,-0,1.82575977,-3.10892391,-118.633789,455.170837,-1.34850144,23.7273407
268.030534,0.198333338,-0,1.82574534,-3.11007643,-118.626953,455.171448,-1.34736371,23.7980194
268.13053,0.19916667,-0,1.82574534,-3.11034822,-118.626953,455.171448,-1.34709191,23.8736477
268.23053,0.200833336,-0,1.82227588,-3.09129477,-116.942383,455.172913,-1.36961484,24.0811672
268.330529999999,0.201666668,-0,1.82046592,-3.079741,-116.085571,455.255432,-1.38297868,24.2369747
268.43053,0.201666668,-0,1.81953907,-3.09774661,-115.65686,455.336243,-1.36589932,24.2173786
268.530534,0.204166666,-0,1.81866002,-3.05630922,-115.231812,455.340149,-1.40821576,24.5405197
268.630534,0.206666663,-0,1.81684005,-3.02688289,-114.391846,455.505005,-1.4394629,24.8020267
268.730534,0.209999993,-0,1.81504643,-2.98140192,-113.545166,455.591125,-1.48673749,25.1580753
268.830534,0.212500006,-0,1.81412125,-2.93237376,-113.118896,455.67688,-1.53669,25.5323277
268.930533999999,0.215833336,-0,1.81225216,-2.87971759,-112.276367,455.925659,-1.59121537,25.9359035
269.030534,0.218333334,-0,1.81128907,-2.85486555,-111.851562,456.091919,-1.61703038,26.1764641
269.130534,0.221666664,-0,1.81029463,-2.79131913,-111.431641,456.340942,-1.68157125,26.6426029
269.230538,0.223333329,-0,1.80933011,-2.78823614,-111.005737,456.50708,-1.68561959,26.7623768
269.330538,0.225833327,-0,1.80740917,-2.74975514,-110.157349,456.838684,-1.72602105,27.0927544
269.430538,0.225833327,-0,1.80553329,-2.76315141,-109.309814,457.084717,-1.71450067,27.1249809
269.530537999999,0.226666674,-0,1.80551815,-2.76445913,-109.302979,457.08667,-1.71320844,27.2157364
269.630537999999,0.227500007,-0,1.80551791,-2.76448774,-109.302856,457.08667,-1.71317983,27.3137302
269.730538,0.230833337,-0,1.80256283,-2.71147895,-108.049072,457.820557,-1.76914334,27.7357426
269.830542,0.231666669,-0,1.80253971,-2.71059179,-108.039307,457.826538,-1.7700541,27.8423786
269.930542,0.232500002,-0,1.80253935,-2.71081829,-108.039185,457.826599,-1.76982808,27.9424858
270.030542,0.232500002,-0,1.79866827,-2.746593,-106.358032,458.638,-1.73792386,27.8592663
270.130542,0.233333334,-0,1.79863715,-2.74725366,-106.344482,458.644409,-1.73729444,27.9551983
270.23055,0.234166667,-0,1.79863679,-2.74733663,-106.34436,458.64447,-1.73721242,28.0542641
270.330542,0.234999999,-0,1.79863679,-2.74717546,-106.34436,458.64447,-1.73737359,28.1547298
270.430546,0.235833332,-0,1.79863679,-2.74767137,-106.34436,458.64447,-1.73687768,28.2514038
270.530554,0.236666664,-0,1.79863679,-2.74692941,-106.34436,458.64447,-1.73761964,28.355217
270.630546,0.24166666,-0,1.79190588,-2.66486311,-103.408081,460.031494,-1.82641625,28.9686279
270.730546,0.24333334,-0,1.7900058,-2.63876247,-102.547119,460.286926,-1.85441709,29.2353134
270.830545999999,0.24666667,-0,1.78988087,-2.59248614,-102.542114,460.535461,-1.90081811,29.6100769
270.930546,0.249166667,-0,1.78889668,-2.57009649,-102.12146,460.783691,-1.92419267,29.8542557
271.030549999999,0.25,-0,1.78888857,-2.57059264,-102.118042,460.785706,-1.92370439,29.9616756
271.130546,0.250833333,-0,1.78888834,-2.57098866,-102.11792,460.785767,-1.92330861,30.0696068
271.23055,0.257499993,-0,1.78588557,-2.44574785,-100.86377,461.685242,-2.05155206,30.9219322
271.33055,0.258333325,-0,1.78586173,-2.44490886,-100.853882,461.692749,-2.05241513,31.0444717
271.430549999999,0.264999986,-0,1.78471315,-2.33706284,-100.440308,462.345825,-2.16140962,31.7928047
271.530549999999,0.266666681,-0,1.78369725,-2.31635833,-100.019775,462.675232,-2.18312955,32.0423355
271.63055,0.270833343,-0,1.78271925,-2.25325227,-99.5994873,462.922668,-2.2472136,32.5382652
271.730554,0.275000006,-0,1.78171206,-2.19206333,-99.1812744,463.247437,-2.30941033,33.026947
271.830554,0.279166669,-0,1.78160596,-2.13231325,-99.182251,463.49231,-2.36926627,33.5056458
271.930554,0.280000001,-0,1.78160536,-2.13228273,-99.182373,463.494202,-2.36929727,33.6415749
272.030554,0.281666666,-0,1.78160536,-2.13266635,-99.182373,463.494202,-2.36891389,33.7751083
272.130562,0.288333327,-0,1.78038609,-2.01193309,-98.7653809,464.311401,-2.49086595,34.6165543
272.230554,0.291666657,-0,1.7794106,-1.9685303,-98.3446045,464.559753,-2.53524423,35.0160828
272.330554,0.298333347,-0,1.7792685,-1.8595928,-98.3449707,464.88739,-2.64432454,35.7925758
272.430565999999,0.300000012,-0,1.77926791,-1.85831916,-98.3452148,464.890076,-2.64559865,35.9514618
272.530558,0.300833344,-0,1.77926791,-1.85884309,-98.3452148,464.890076,-2.64507413,36.1000061
272.630558,0.3125,-0,1.77903867,-1.63470674,-98.3526611,465.452148,-2.86944032,37.5499382
272.730557999999,0.320833325,-0,1.7789377,-1.50721061,-98.355835,465.699585,-2.99703717,38.4527321
272.830558,0.321666658,-0,1.7789371,-1.50718963,-98.355957,465.701538,-2.99705911,38.6245728
272.930558,0.323333442,-0,1.7789371,-1.50711238,-98.355957,465.701599,-2.99713635,38.7967415
273.030558,0.0341666676,-0,1.77873683,-1.24566007,-98.3614502,466.189392,3.0243969,4.12261105
273.130562,0.0299999993,-0,1.77865827,-1.30019951,-98.3577881,466.353333,3.0788579,3.63416767
273.230557999999,0.0350000001,-0,1.7785635,-1.1778028,-98.3648682,466.605957,2.9563663,4.16660595
273.330561999999,0.311666578,-0,1.77845716,-1.68152893,-98.3496094,466.77948,-2.82319951,37.4428368
273.430562,0.315833449,-0,1.7784611,-1.62302399,-98.3520508,466.781982,-2.88170075,37.9431343
273.530562,0.0491666682,-0,1.7791785,-0.90002501,-98.8065186,467.276855,2.67920351,5.92799234
273.630562,0.0833333358,-0,1.77909398,-0.175607219,-98.8105469,467.491272,1.95470119,9.96708775
273.730573999999,0.0724999979,-0,1.77988386,-0.375167817,-99.213623,467.572632,2.15505171,8.6956892
273.830566,0.0558333322,-0,1.77987635,-0.691623151,-99.2104492,467.57489,2.47149944,6.74097013
273.930562,0.0616666675,-0,1.77987599,-0.549209476,-99.2098389,467.572815,2.32908535,7.42349577
274.03057,0.204999998,-0,1.7798624,2.44270182,-99.2021484,467.567749,-0.662839413,24.6039391
274.130566,0.214166671,-0,1.7798593,2.62169456,-99.2004395,467.566895,-0.84183526,25.677742
274.230566,0.215833336,-0,1.77986205,2.65527892,-99.2020264,467.567932,-0.875416875,25.920311
274.330577999999,0.24166666,-0,1.77985942,-3.09849596,-99.2008057,467.56842,-1.40483022,29.0341167
274.43057,0.247500002,-0,1.77986014,-2.99999285,-99.2011719,467.568481,-1.50333238,29.6846237
274.530565999999,0.25333333,-0,1.77989459,-2.89020276,-99.2008057,467.487366,-1.61308789,30.4058971
274.630569999999,0.249166667,-0,1.77989519,-2.99810386,-99.2009277,467.486511,-1.50518632,29.8739109
274.73057,0.23833333,-0,1.77993202,3.04461861,-99.2015381,467.404602,-1.26468658,28.568409
274.83057,0.224999994,-0,1.7799325,2.76373887,-99.2015381,467.403625,-0.983806372,27.0154514
274.93057,0.244166672,-0,1.77993131,-3.12816668,-99.2010498,467.404053,-1.37508702,29.3361111
275.03057,0.245833337,-0,1.77996743,-3.10710669,-99.201416,467.322571,-1.39611173,29.5365658
275.130569999999,0.234999999,-0,1.77996838,2.9357481,-99.2016602,467.321716,-1.15577972,28.2257862
275.230573999999,0.248333335,-0,1.78000236,-3.09123302,-99.2010498,467.24054,-1.41195035,29.774435
275.330574,0.249166667,-0,1.78000259,-3.08889413,-99.2010498,467.239929,-1.41428876,29.8688679
275.430574,0.25,-0,1.78000236,-3.08186936,-99.2009277,467.239929,-1.42131352,29.990551
275.530574,0.239166662,-0,1.78003871,2.96566701,-99.2012939,467.158081,-1.18562829,28.7081051
275.630574,0.254166663,-0,1.78007424,-3.01890516,-99.2012939,467.076355,-1.48420644,30.50387
275.730573999999,0.248333335,-0,1.78011036,3.12108278,-99.201416,466.99408,-1.34097242,29.7600327
275.830574,0.248333335,-0,1.78014612,3.11404848,-99.201416,466.911926,-1.33390236,29.7959518
275.93059,0.239999995,-0,1.77931988,2.92063212,-98.7808838,466.829468,-1.14131224,28.7578831
276.030578,0.239166662,-0,1.77931345,2.9001236,-98.7775879,466.828735,-1.12081015,28.7046299
276.130582,0.239999995,-0,1.77931345,2.89890933,-98.7775879,466.828735,-1.11959589,28.7618237
276.230586,0.239999995,-0,1.77931345,2.8937974,-98.7775879,466.828735,-1.11448395,28.7963867
276.330577999999,0.240833327,-0,1.77931345,2.89227295,-98.7775879,466.828735,-1.1129595,28.8514233
276.430578,0.25,-0,1.7793833,3.08697152,-98.7772217,466.666077,-1.30758822,30.0414848
276.530581999999,0.24666667,-0,1.77938497,2.98925352,-98.77771,466.664673,-1.20986855,29.5509071
276.630582,0.268333346,-0,1.7794199,-2.84548378,-98.7775879,466.583679,-1.65828156,32.2151413
276.730582,0.269166678,-0,1.77942014,-2.84558105,-98.7775879,466.583069,-1.65818429,32.3095856
276.830582,0.270833343,-0,1.77942014,-2.83636832,-98.7775879,466.583069,-1.66739678,32.4579086
276.930582,0.271666676,-0,1.77942014,-2.83378243,-98.7775879,466.583069,-1.66998315,32.5684052
277.030581999999,0.271666676,-0,1.77942014,-2.83926153,-98.7775879,466.583069,-1.66450334,32.6323814
277.130585999999,0.260833323,-0,1.77945542,-3.08721471,-98.7774658,466.501343,-1.41651559,31.292675
277.230586,0.259166658,-0,1.77949083,-3.13263011,-98.7773438,466.419128,-1.37106442,31.1108131
277.330586,0.258333325,-0,1.77949142,3.11116767,-98.7774658,466.418396,-1.33167624,30.9614391
277.430586,0.259166658,-0,1.77949142,3.12830496,-98.7774658,466.418396,-1.34881353,31.1369095
277.530586,0.254999995,-0,1.77949202,3.01498008,-98.77771,466.418274,-1.23548806,30.5583878
277.630585999999,0.255833328,-0,1.77949202,3.02459764,-98.77771,466.418274,-1.24510562,30.6848335
277.730586,0.271666676,-0,1.77952671,-2.94245911,-98.7774658,466.337219,-1.56119943,32.5853653
277.83059,0.25999999,-0,1.77952707,3.08903193,-98.7774658,466.336243,-1.30950487,31.2182961
277.93059,0.263333321,-0,1.779562,-3.13434219,-98.7772217,466.254822,-1.36928105,31.6392384
278.03059,0.273333341,-0,1.77956212,-2.94650936,-98.7772217,466.254517,-1.55711389,32.804657
278.130594,0.254999995,-0,1.77956295,2.93358874,-98.7774658,466.253906,-1.15402579,30.5612526
278.230589999999,0.266666681,-0,1.77956259,-3.11650538,-98.7773438,466.254211,-1.38711762,31.9762478
278.33059,0.255833328,-0,1.77956271,2.93543077,-98.7773438,466.253906,-1.15586805,30.7175102
278.43059,0.270833343,-0,1.77956283,-3.05601144,-98.7774658,466.254272,-1.44761109,32.4720154
278.530594,0.267500013,-0,1.77956235,-3.13684916,-98.7772217,466.25415,-1.36677384,32.0871658
278.630594,0.289166659,-0,1.77956259,-2.70634937,-98.7774658,466.254761,-1.79727387,34.656723
278.730594,0.271666676,-0,1.7786994,-3.07889557,-98.3569336,466.254272,-1.42559075,32.6088181
278.830593999999,0.266666681,-0,1.77872753,3.08190918,-98.3533936,466.172607,-1.30318165,31.9821339
278.930593999999,0.284166664,-0,1.77872765,-2.85015607,-98.3533936,466.172424,-1.65430188,34.0886879
279.030594,0.270833343,-0,1.77872801,3.1411345,-98.3535156,466.171997,-1.36240649,32.4943123
279.130594,0.282499999,-0,1.77872789,-2.91306973,-98.3535156,466.172302,-1.59138799,33.8974609
279.230598,0.274166673,-0,1.77872801,-3.09881258,-98.3535156,466.172058,-1.40564466,32.913765
279.330593999999,0.269166678,-0,1.77876318,3.06532121,-98.3533936,466.090454,-1.28655803,32.3051643
279.430598,0.281666666,-0,1.77876377,-2.9683125,-98.3536377,466.090088,-1.53610921,33.822998
279.530597999999,0.282499999,-0,1.77876329,-2.96356082,-98.3533936,466.090149,-1.54086137,33.9385147
279.630598,0.259166658,-0,1.77876353,2.8126421,-98.3533936,466.089478,-1.03387856,31.0929508
279.730602,0.278333336,-0,1.7787987,-3.08250856,-98.3533936,466.008484,-1.4218781,33.3974915
279.830602,0.292499989,-0,1.77879882,-2.80141687,-98.3533936,466.00824,-1.70296979,35.1055984
279.930598,0.269166678,-0,1.77879906,2.982342,-98.3533936,466.007507,-1.20354295,32.3130531
280.030602,0.280000001,-0,1.77879941,-3.08408976,-98.3536377,466.007812,-1.42029595,33.6363335
280.130601999999,0.288333327,-0,1.77879882,-2.93070817,-98.3533936,466.008057,-1.57367826,34.6053162
280.230602,0.289166659,-0,1.77879882,-2.93226314,-98.3533936,466.008057,-1.57212377,34.6864853
280.330614,0.289999992,-0,1.77879882,-2.93322945,-98.3533936,466.008057,-1.57115674,34.7709656
280.430602,0.275833338,-0,1.7788341,3.04599094,-98.3532715,465.926208,-1.26715684,33.1017761
280.530602,0.295000106,-0,1.7788347,-2.85375214,-98.3535156,465.926025,-1.65059876,35.3933105
280.630606,0.29583323,-0,1.7788347,-2.84967041,-98.3535156,465.926086,-1.65468049,35.5115013
280.730605999999,0.297500014,-0,1.7788347,-2.84135795,-98.3535156,465.926086,-1.66299272,35.6544075
280.830606,0.297500014,-0,1.7788347,-2.84613085,-98.3535156,465.926086,-1.65821958,35.7220726
280.930606,0.284999996,-0,1.77883399,-3.12935495,-98.3531494,465.92572,-1.37499642,34.1781044
281.030606,0.290833324,-0,1.77887011,-3.02647209,-98.3535156,465.844299,-1.47784352,34.8520508
281.130606,0.291666657,-0,1.77887034,-3.01003313,-98.3535156,465.843689,-1.49428201,35.0318527
281.23061,0.292499989,-0,1.77887034,-3.00842714,-98.3535156,465.843689,-1.49588799,35.1267586
281.330609999999,0.305000007,-0,1.77887022,-2.76254654,-98.3535156,465.843994,-1.74176908,36.6353531
281.430609999999,0.285833329,-0,1.77886975,3.09710836,-98.3531494,465.843384,-1.31823862,34.2842293
281.53061,0.291666657,-0,1.77887022,-3.08316422,-98.3533936,465.843506,-1.4211514,34.9553032
281.63061,0.294166774,-0,1.77886987,-3.0387466,-98.3532715,465.843628,-1.46556878,35.293766
281.73061,0.295000106,-0,1.77886987,-3.03359985,-98.3532715,465.843628,-1.47071576,35.4075203
281.830609999999,0.29583323,-0,1.77886987,-3.03534889,-98.3532715,465.843628,-1.46896672,35.4816666
281.930614,0.289999992,-0,1.77890587,3.11843824,-98.3535156,465.761963,-1.33953238,34.8168106
282.03061,0.289999992,-0,1.77890611,3.11021042,-98.3535156,465.761292,-1.33130431,34.8459473
282.130614,0.290833324,-0,1.77890611,3.11030269,-98.3535156,465.761292,-1.33139658,34.9227562
282.230618,0.304166555,-0,1.77890575,-2.90590334,-98.3533936,465.761658,-1.59837651,36.5440216
282.330614,0.29583323,-0,1.77894115,-3.10729146,-98.3533936,465.679932,-1.39695287,35.4699898
282.430614,0.293333322,-0,1.77894223,3.1178143,-98.3537598,465.679199,-1.33887208,35.2139206
282.530613999999,0.294166774,-0,1.77894223,3.11689973,-98.3537598,465.679199,-1.3379575,35.2853394
282.630617999999,0.299166679,-0,1.77894175,-3.06682706,-98.3535156,465.679321,-1.43741632,35.9375572
282.730618,0.300000012,-0,1.77894175,-3.06319618,-98.3535156,465.679321,-1.44104791,36.0409317
282.830618,0.300833344,-0,1.77894175,-3.0628705,-98.3535156,465.679321,-1.44137311,36.1253738
282.930618,0.300833344,-0,1.77894175,-3.07631874,-98.3535156,465.67926,-1.42792535,36.1301384
283.030618,0.29583323,-0,1.77894175,3.08103776,-98.3535156,465.679138,-1.30209601,35.4837952
283.130617999999,0.296666563,-0,1.77894175,3.07972741,-98.3535156,465.679138,-1.30078566,35.5508156
283.230618,0.296666563,-0,1.77894187,3.06755638,-98.3535156,465.679077,-1.28861451,35.5549164
283.330621999999,0.305000007,-0,1.77894151,-3.04361439,-98.3533936,465.679321,-1.4606297,36.624176
283.430622,0.300833344,-0,1.77894175,3.13671708,-98.3535156,465.679199,-1.35777533,36.1126633
283.530622,0.315833449,-0,1.77894163,-2.85850048,-98.3535156,465.679626,-1.64574361,37.8568878
283.630622,0.297500014,-0,1.77894127,3.04046106,-98.3532715,465.679077,-1.26151979,35.7277336
283.730621999999,0.310833246,-0,1.77894151,-2.98401642,-98.3533936,465.679382,-1.52022767,37.2971153
283.830621999999,0.311666578,-0,1.77894092,-2.97447658,-98.3531494,465.679504,-1.52976823,37.4394302
283.930625999999,0.313333333,-0,1.77894092,-2.9664731,-98.3531494,465.679504,-1.53777146,37.5733948
284.030626,0.314166665,-0,1.77894092,-2.96210361,-98.3531494,465.679504,-1.5421412,37.6867943
284.13063,0.311666578,-0,1.77894092,-3.01931834,-98.3531494,465.679382,-1.48492646,37.4440575
284.230626,0.321666658,-0,1.77894127,-2.83332753,-98.3533936,465.679626,-1.6709168,38.6054382
284.330626,0.32249999,-0,1.77894127,-2.83183384,-98.3533936,465.679626,-1.67241025,38.709816
284.430625999999,0.323333442,-0,1.77894127,-2.82854271,-98.3533936,465.679626,-1.67570138,38.8246841
284.530626,0.316666782,-0,1.77894068,-2.99078894,-98.3530273,465.679504,-1.51345563,37.9818001
284.63063,0.32249999,-0,1.7789408,-2.88359213,-98.3531494,465.679626,-1.62065244,38.6888504
284.730626,0.317499906,-0,1.77894092,-3.00089622,-98.3531494,465.679443,-1.50334859,38.1028824
284.83063,0.318333238,-0,1.77894092,-3.00296617,-98.3531494,465.679443,-1.50127816,38.1770363
284.93063,0.31916666,-0,1.77894092,-2.99172974,-98.3531494,465.679443,-1.51251435,38.3280792
285.030629999999,0.320833325,-0,1.77894044,-2.97108412,-98.3529053,465.679504,-1.53316045,38.5342102
285.130633999999,0.330833435,-0,1.7789402,-2.78233743,-98.3529053,465.679871,-1.72190785,39.7143173
285.23063,0.331666768,-0,1.7789402,-2.78284931,-98.3529053,465.679871,-1.72139573,39.810009
285.330634,0.332499892,-0,1.7789402,-2.78538609,-98.3529053,465.679871,-1.71885896,39.893959
285.430634,0.325833231,-0,1.77890611,-2.94605207,-98.3533936,465.760864,-1.55822682,39.0628853
285.530634,0.325833231,-0,1.77890575,-2.9524262,-98.3533936,465.761536,-1.55185342,39.115284
285.630633999999,0.326666653,-0,1.77890575,-2.94805431,-98.3533936,465.761536,-1.55622506,39.229496
285.730634,0.324166775,-0,1.77890575,-3.0274713,-98.3533936,465.761475,-1.47680879,38.8590889
285.830634,0.330000013,-0,1.77890658,-2.91181493,-98.3537598,465.761475,-1.59246373,39.6129837
285.930638,0.330833435,-0,1.77890682,-2.91076589,-98.3538818,465.761475,-1.59351277,39.7102966
286.030642,0.332499892,-0,1.77890682,-2.89810133,-98.3538818,465.761475,-1.60617757,39.8748894
286.130638,0.345833331,-0,1.77890611,-2.63361764,-98.3536377,465.761963,-1.87066197,41.4974556
286.230637999999,0.354166657,-0,1.77890635,-2.47718978,-98.3537598,465.762085,-2.02708936,42.5098648
286.330642,0.335833341,-0,1.77890515,-2.87952018,-98.3531494,465.761719,-1.62475991,40.2977753
286.430638,0.331666768,-0,1.77890611,-2.97912645,-98.3535156,465.761475,-1.52515244,39.8144531
286.530638,0.339999884,-0,1.77890599,-2.82860756,-98.3535156,465.761658,-1.67567182,40.7728729
286.630642,0.330000013,-0,1.77890539,-3.0508368,-98.3531494,465.761414,-1.45344281,39.5828705
286.730642,0.344999999,-0,1.77890515,-2.74955487,-98.3531494,465.761902,-1.75472569,41.4096336
286.830642,0.327499986,-0,1.7789067,-3.12684178,-98.3537598,465.761292,-1.37743688,39.3268509
286.930641999999,0.350833327,-0,1.77890444,-2.66929698,-98.3529053,465.762207,-1.83498406,42.0535393
287.030642,0.360000014,-0,1.77890575,-2.49784279,-98.3535156,465.762207,-2.00643659,43.1508484
287.130642,0.360833347,-0,1.77890575,-2.50011301,-98.3535156,465.762207,-2.00416684,43.2526741
287.230646,0.361666679,-0,1.77890575,-2.50006938,-98.3535156,465.762207,-2.00421071,43.3677597
287.330646,0.337500006,-0,1.77890611,-3.01473284,-98.3535156,465.761414,-1.48954606,40.5042915
287.430646,0.345833331,-0,1.77890599,-2.85456586,-98.3535156,465.761597,-1.64971375,41.5165062
287.530645999999,0.347499996,-0,1.77890599,-2.84102368,-98.3535156,465.761597,-1.66325593,41.6893959
287.630646,0.363333344,-0,1.77890575,-2.52002525,-98.3535156,465.762085,-1.98425412,43.6422691
287.730646,0.342500001,-0,1.7788707,-2.98595977,-98.3535156,465.842896,-1.51835465,41.0598564
287.83065,0.364166677,-0,1.7788707,-2.53970814,-98.3537598,465.844055,-1.96460652,43.7292595
287.930654,0.342500001,-0,1.77886999,-3.01467443,-98.3532715,465.843567,-1.48964143,41.0932579
288.03065,0.350833327,-0,1.77886987,-2.85372901,-98.3532715,465.843811,-1.65058637,42.1099739
288.130649999999,0.359166652,-0,1.77886975,-2.7001791,-98.3532715,465.844055,-1.80413651,43.0931206
288.230654,0.336666673,-0,1.77887034,3.10364962,-98.3533936,465.843323,-1.32477927,40.4225082
288.33065,0.355833322,-0,1.77886975,-2.7949574,-98.3532715,465.843933,-1.70935845,42.7239265
288.43065,0.358333319,-0,1.77886999,-2.76751232,-98.3533936,465.843933,-1.73680329,42.9806824
288.530654,0.348333329,-0,1.77886915,-2.99606967,-98.3529053,465.843628,-1.50824666,41.7575645
288.630649999999,0.354166657,-0,1.77887034,-2.89005518,-98.3535156,465.843689,-1.61425996,42.4574699
288.730654,0.36833334,-0,1.77887022,-2.60745573,-98.3535156,465.844116,-1.89685941,44.1853256
288.830653999999,0.350833327,-0,1.77887046,-2.99515462,-98.3535156,465.843567,-1.50916028,42.0504456
288.930654,0.353333324,-0,1.77886963,-2.94957399,-98.3531494,465.843689,-1.5547421,42.4006882
289.030654,0.379166663,-0,1.7788707,-2.42592955,-98.3537598,465.844238,-2.07838559,45.5200272
289.130654,0.357499987,-0,1.77887034,-2.90366387,-98.3535156,465.843689,-1.60065103,42.8745193
289.230654,0.36500001,-0,1.77886999,-2.7567656,-98.3533936,465.843933,-1.74755025,43.8163185
289.330658,0.365833342,-0,1.77886999,-2.75757217,-98.3533936,465.843933,-1.74674344,43.9117737
289.430657999999,0.366666675,-0,1.77886999,-2.75789261,-98.3533936,465.843933,-1.74642301,44.0100021
289.530658,0.37833333,-0,1.77886987,-2.53885484,-98.3533936,465.84436,-1.96546102,45.3776054
289.630658,0.379166663,-0,1.77886987,-2.53640699,-98.3533936,465.84436,-1.96790814,45.5043831
289.730658,0.379999995,-0,1.77886987,-2.53534865,-98.3533936,465.84436,-1.96896672,45.6232605
289.830662,0.380833328,-0,1.77886987,-2.53357673,-98.3533936,465.84436,-1.97073865,45.7463303
289.930657999999,0.382499993,-0,1.77886987,-2.52699971,-98.3533936,465.84436,-1.97731614,45.8973122
