gpsTimestamp,latitude,longitude,height,velocityNorth,velocityEast,velocityDown,speed,track,positionDOP,satellites,fix
9.75743799999964,39.3881454,-8.28725243,2267.83203,-21.5330009,22.2199993,-187.822006,30.9419994,134.099625,1.19000006,16,3
9.86015399999997,39.3881264,-8.28722763,2286.50806,-21.3369999,22.0629997,-185.401001,30.6919994,134.041718,1.17999995,16,3
9.86015399999997,39.3881264,-8.28722763,2286.50806,-21.3369999,22.0629997,-185.401001,30.6919994,134.041718,1.17999995,16,3
9.86015399999997,39.3881264,-8.28722763,2286.50806,-21.3369999,22.0629997,-185.401001,30.6919994,134.041718,1.17999995,16,3
10.1580419999991,39.3880692,-8.28715038,2341.30396,-20.8110008,21.6060009,-178.496994,29.9990005,133.926117,1.21000004,15,3
10.2590419999997,39.3880501,-8.28712463,2359.02002,-20.6210003,21.4810009,-176.070007,29.7770004,133.830124,1.17999995,16,3
10.357274,39.3880272,-8.28709888,2376.58301,-20.4969997,21.3570004,-173.731995,29.6019993,133.822556,1.17999995,16,3
10.357274,39.3880272,-8.28709888,2376.58301,-20.4969997,21.3570004,-173.731995,29.6019993,133.822556,1.17999995,16,3
10.357274,39.3880272,-8.28709888,2376.58301,-20.4969997,21.3570004,-173.731995,29.6019993,133.822556,1.17999995,16,3
10.6610459999993,39.3879738,-8.2870245,2428.104,-20.1669998,20.8810005,-167.179001,29.0300007,134.00444,1.20000005,15,3
10.7550460000002,39.3879547,-8.2869997,2444.99512,-20.0139999,20.8449993,-164.895996,28.8969994,133.834717,1.19000006,16,3
10.8590459999996,39.3879395,-8.28697681,2461.56909,-19.9150009,20.6690006,-162.761993,28.7019997,133.935181,1.20000005,15,3
10.9572779999999,39.3879242,-8.28695297,2477.90503,-19.8330002,20.5680008,-160.628006,28.5720005,133.957474,1.20000005,15,3
11.0622779999994,39.3879051,-8.28692913,2494.05298,-19.7339993,20.5039997,-158.531998,28.4580002,133.903595,1.17999995,16,3
11.1620499999999,39.387886,-8.28690434,2509.93091,-19.6450005,20.2999992,-156.557007,28.25,134.060028,1.16999996,17,3
11.2620499999994,39.387867,-8.28688145,2525.59204,-19.5830002,20.1630001,-154.526993,28.1079998,134.163315,1.16999996,17,3
11.3603179999991,39.3878479,-8.2868576,2541.07104,-19.4659996,20.0410004,-152.598007,27.9389992,134.166901,1.16999996,17,3
11.4630539999998,39.3878326,-8.28683567,2556.3479,-19.4069996,19.8470001,-150.632996,27.7590008,134.356354,1.16999996,17,3
11.5580499999996,39.3878174,-8.28681183,2571.44092,-19.3630009,19.757,-148.671005,27.6639996,134.422119,1.29999995,16,3
11.5580499999996,39.3878174,-8.28681183,2571.44092,-19.3630009,19.757,-148.671005,27.6639996,134.422119,1.29999995,16,3
11.5580499999996,39.3878174,-8.28681183,2571.44092,-19.3630009,19.757,-148.671005,27.6639996,134.422119,1.29999995,16,3
11.8590539999996,39.387764,-8.28674412,2615.521,-19.1690006,19.3719997,-143.100998,27.2530003,134.698456,1.29999995,16,3
11.8590539999996,39.387764,-8.28674412,2615.521,-19.1690006,19.3719997,-143.100998,27.2530003,134.698456,1.29999995,16,3
11.8590539999996,39.387764,-8.28674412,2615.521,-19.1690006,19.3719997,-143.100998,27.2530003,134.698456,1.29999995,16,3
