time,msl_altitude,agl_altitude,verticalSpeed,x0,x1,x2
38.9221559999996,2657.4812,2590.5354,-34.207798,73216.3281,315.882172,11.0118294
38.9421599999996,2656.69897,2589.75317,-34.3107491,73223.5469,316.858154,11.2264385
38.9621559999987,2655.80859,2588.86279,-34.5040665,73231.7812,318.672424,11.6778965
38.9821559999991,2654.94971,2588.00391,-34.6669312,73239.7031,320.204681,12.0466976
39.0021599999991,2654.09375,2587.14795,-34.8271103,73247.6172,321.712341,12.4064178
39.0221599999995,2653.29297,2586.34717,-34.9387169,73255.0234,322.769714,12.6362238
39.0421559999995,2652.49243,2585.54663,-35.0469246,73262.4062,323.795776,12.8558369
39.0621639999999,2651.78442,2584.83862,-35.0781517,73268.9453,324.107697,12.8714046
39.0821559999995,2651.13696,2584.19116,-35.0582047,73274.9297,323.944824,12.7520542
39.1021679999994,2650.49756,2583.55176,-35.0311127,73280.8359,323.715607,12.6145411
39.122167999999,2649.91626,2582.97046,-34.9573212,73286.2188,323.052948,12.3547115
39.1421639999999,2649.3667,2582.4209,-34.8564758,73291.2969,322.139038,12.0250139
39.1621559999994,2648.91479,2581.96899,-34.674778,73295.4688,320.474579,11.4840431
39.1821599999994,2648.521,2581.5752,-34.4465103,73299.1094,318.377686,10.8233509
39.2021599999998,2648.11426,2581.16846,-34.2308464,73302.8594,316.397461,10.1995392
39.2221599999993,2647.79443,2580.84863,-33.9470634,73305.8281,313.78476,9.39966583
39.2421599999989,2647.54614,2580.60034,-33.6042137,73308.1172,310.623535,8.44856548
39.2621639999988,2647.3584,2580.4126,-33.2159691,73309.8516,307.040649,7.38311815
39.2821639999993,2647.26343,2580.31763,-32.7544403,73310.7344,302.777313,6.13048983
39.3021599999993,2647.19727,2580.25146,-32.2739906,73311.3516,298.338165,4.83505106
39.3221679999997,2647.17871,2580.23291,-31.7575874,73311.5156,293.565094,3.45213771
39.3421719999997,2647.28979,2580.34399,-31.1401081,73310.5,287.853943,1.81069267
39.3621639999992,2647.42188,2580.47607,-30.5109501,73309.2734,282.034271,0.147749647
39.3821599999992,2647.68872,2580.74292,-29.7762852,73306.8047,275.235718,-1.78373277
39.4021599999987,2647.81812,2580.87231,-29.165062,73305.6094,269.582367,-3.37903118
39.4221599999992,2647.97412,2581.02832,-28.5385876,73304.1719,263.787476,-5.00546455
39.4421639999991,2648.20654,2581.26074,-27.8531685,73302,257.445801,-6.77793598
39.4621799999995,2648.38623,2581.44043,-27.2235813,73300.3672,251.62207,-8.39324951
39.4821639999991,2648.48413,2581.53833,-26.6662483,73299.4531,246.468246,-9.8091507
39.5021599999991,2648.521,2581.5752,-26.167593,73299.1172,241.858444,-11.06252
39.5221599999995,2648.47339,2581.52759,-25.744173,73299.5469,237.946014,-12.1107321
39.5421639999995,2648.53687,2581.59106,-25.2339668,73298.9688,233.228836,-13.3815222
39.5621599999995,2648.01636,2581.07056,-25.2161007,73303.7734,233.076065,-13.3489046
39.582159999999,2648.48682,2581.54102,-24.3730354,73299.4375,225.27272,-15.4890661
39.6021599999995,2649.00732,2582.06152,-23.4952354,73294.6172,217.147903,-17.7083626
39.6221639999994,2649.19482,2582.24902,-22.905735,73292.875,211.695526,-19.1561413
39.6421599999994,2649.40625,2582.46045,-22.3033867,73290.9141,206.124146,-20.6294937
39.6621639999994,2649.18433,2582.23853,-22.0726585,73292.9844,203.99649,-21.1165333
39.6821639999989,2649.22656,2582.28076,-21.620327,73292.5781,199.815109,-22.1840191
39.7021639999994,2648.55273,2581.60693,-21.7746811,73298.8203,201.255524,-21.6489792
39.7221639999998,2647.63062,2580.68481,-22.1338005,73307.3438,204.593994,-20.5779724
39.7421639999993,2647.12598,2580.18018,-22.1403084,73312.0078,204.664719,-20.4410152
39.7621719999997,2646.36768,2579.42188,-22.3579044,73319,206.692108,-19.7491875
39.7821639999993,2645.81787,2578.87207,-22.4017334,73324.1016,207.108963,-19.5186405
39.8021599999993,2645.28149,2578.33569,-22.431345,73329.0469,207.394058,-19.3268261
39.8221639999992,2644.36475,2577.41895,-22.7815514,73337.5312,210.651703,-18.2919579
39.8421679999992,2643.10693,2576.16113,-23.412508,73349.1719,216.513733,-16.5233784
39.8621639999992,2641.52686,2574.58105,-24.3051491,73363.7812,224.804916,-14.0750179
39.8821719999987,2639.80151,2572.85571,-25.3083115,73379.7266,234.124649,-11.3484812
39.9021719999992,2637.90698,2570.96118,-26.4444942,73397.2734,244.682739,-8.28575993
39.9224279999989,2635.99658,2569.05078,-27.5794888,73414.9453,255.234222,-5.24231291
39.9421719999991,2634.10986,2567.16406,-28.6827526,73432.4141,265.495483,-2.29857206
39.9621679999991,2632.13086,2565.18506,-29.8475704,73450.7109,276.33313,0.79213351
39.9821759999995,2630.44238,2563.49658,-30.7608433,73466.3594,284.837494,3.2026875
40.0021639999995,2628.80664,2561.86084,-31.6169701,73481.4922,292.813812,5.44959736
40.0221679999995,2627.26099,2560.31519,-32.3893852,73495.8125,300.01474,7.46355057
40.042167999999,2625.7522,2558.8064,-33.12257,73509.7891,306.853271,9.36315632
40.0621639999999,2624.39136,2557.44556,-33.7237778,73522.3984,312.466339,10.9039688
40.0821679999999,2623.08862,2556.14282,-34.2696114,73534.4688,317.565948,12.2902184
40.1021719999999,2621.81519,2554.86938,-34.7850876,73546.2734,322.384613,13.5888081
40.1221639999994,2620.59692,2553.65112,-35.2492142,73557.5781,326.726746,14.7446957
40.1421639999999,2619.34985,2552.40405,-35.7306786,73569.1406,331.231628,15.9402428
40.1621759999989,2618.23218,2551.28638,-36.0989342,73579.5,334.683624,16.8299999
40.1821639999989,2617.17261,2550.22681,-36.4138565,73589.3203,337.639832,17.573904
40.2021639999994,2616.23462,2549.28882,-36.6227417,73598.0078,339.609131,18.0333309
40.2221679999993,2615.42334,2548.47754,-36.7248154,73605.5391,340.583893,18.2077236
40.2421679999998,2614.62012,2547.67432,-36.8178635,73612.9766,341.474731,18.3572826
40.2621679999993,2613.91992,2546.97412,-36.8244171,73619.4766,341.559967,18.2772217
40.2821639999993,2613.31738,2546.37158,-36.7493401,73625.0703,340.884583,17.9816246
40.3021639999997,2612.90527,2545.95947,-36.516201,73628.8984,338.736206,17.2694111
40.3221679999997,2612.51953,2545.57373,-36.2628555,73632.4766,336.399353,16.5077152
40.3421679999992,2612.20508,2545.25928,-35.9519424,73635.3906,333.525818,15.5979433
40.3621719999992,2611.89844,2544.95264,-35.6380653,73638.2266,330.624298,14.6853914
40.3821639999996,2611.58936,2544.64355,-35.3287773,73641.0859,327.765228,13.7900743
40.4021639999992,2611.29077,2544.34497,-35.016552,73643.8672,324.878448,12.8919773
40.4221639999987,2610.9895,2544.0437,-34.7090073,73646.6719,322.035065,12.011301
40.4421719999991,2610.73315,2543.78735,-34.3655701,73649.0391,318.856903,11.040556
40.4621679999991,2610.50854,2543.56274,-34.0011024,73651.1328,315.482483,10.0195875
40.4821679999995,2610.3606,2543.41479,-33.5761948,73652.5078,311.544647,8.84442616
40.502168,2610.32373,2543.37793,-33.0624962,73652.8438,306.779297,7.44094133
40.5221679999995,2610.32373,2543.37793,-32.5228271,73652.8359,301.77182,5.97666931
40.542167999999,2610.49023,2543.54443,-31.8514061,73651.2969,295.536865,4.17213631
40.562171999999,2610.823,2543.8772,-31.0473976,73648.2031,288.066956,2.02715659
40.582175999999,2611.21948,2544.27368,-30.2000751,73644.5312,280.193939,-0.220123827
40.602163999999,2611.88794,2544.94214,-29.133894,73638.3203,270.283539,-3.03320885
40.622167999999,2612.57764,2545.63184,-28.0640831,73631.9375,260.340363,-5.83962202
40.6421679999994,2613.48389,2546.53809,-26.8235569,73623.5234,248.809387,-9.08099842
40.6621759999989,2613.46802,2546.52222,-26.3680706,73623.6797,244.584824,-10.2291021
40.6821679999994,2613.50513,2546.55933,-25.8717747,73623.3203,239.980331,-11.4785795
40.7021679999989,2613.22485,2546.27905,-25.6478138,73625.9219,237.909744,-12.0013885
40.7221679999993,2613.74805,2546.80225,-24.7538185,73621.0625,229.604736,-14.2916651
40.7421719999993,2614.40869,2547.46289,-23.7574539,73614.9453,220.348099,-16.8391762
40.7621679999993,2614.82617,2547.88037,-22.9728298,73611.0625,213.061661,-18.8127289
40.7821839999988,2615.00586,2548.06006,-22.3989372,73609.4141,207.735352,-20.2184372
40.8021799999997,2615.15112,2548.20532,-21.8593559,73608.0703,202.728104,-21.5255508
40.8221679999997,2615.0376,2548.0918,-21.5407867,73609.1094,199.775894,-22.2416553
40.8421679999992,2615.71143,2548.76562,-20.5695286,73602.875,190.755081,-24.6770439
40.8621679999987,2615.53174,2548.58594,-20.3204479,73604.5234,188.448578,-25.1918831
40.8821679999992,2615.55542,2548.60962,-19.9053726,73604.2969,184.598785,-26.1420574
40.9021679999996,2615.38647,2548.44067,-19.6590672,73605.8906,182.31781,-26.6413288
40.9221679999991,2614.63062,2547.68481,-19.9031715,73612.8828,184.595795,-25.8431244
40.9421719999991,2614.45898,2547.51318,-19.6587276,73614.4844,182.331894,-26.3392467
40.9621719999986,2613.72974,2546.78394,-19.8829632,73621.25,184.425354,-25.5951576
40.9821759999995,2612.93701,2545.99121,-20.1564102,73628.5859,186.976822,-24.7252312
41.0021799999995,2611.92505,2544.97925,-20.6121559,73637.9766,191.224197,-23.3786411
41.0221839999995,2610.94458,2543.99878,-21.0368748,73647.0781,195.183945,-22.1213799
41.0421759999999,2609.78198,2542.83618,-21.6087704,73657.8594,200.51387,-20.4821587
